MW,AMW,Sv,Se,Sp,Si,Mv,Me,Mp,Mi,GD,nAT,nSK,nTA,nBT,nBO,nBM,SCBO,RBN,RBF,nAB,nH,nC,nN,nO,nS,nHM,nHet,H%,C%,N%,O%,nCsp3,nCsp2,nCIC,nCIR,TRS,Rperim,Rbrid,MCD,RFD,RCI,NRS,NNRS,nR05,nR06,nR10,nBnz,ARR,D/Dtr05,D/Dtr06,D/Dtr10,ZM1,ZM1V,ZM1Kup,ZM1Mad,ZM1Per,ZM1MulPer,ZM2,ZM2V,ZM2Kup,ZM2Mad,ZM2Per,ZM2MulPer,ON0,ON0V,ON1,ON1V,Qindex,BBI,DBI,SNar,HNar,GNar,Xt,Dz,Ram,BLI,Pol,LPRS,MSD,SPI,PJI2,ECC,AECC,DECC,MDDD,UNIP,CENT,VAR,ICR,SMTI,SMTIV,GMTI,GMTIV,Xu,CSI,Wap,S1K,S2K,S3K,PHI,PW2,PW3,PW4,PW5,MAXDN,MAXDP,DELS,TIE,Psi_i_s,Psi_i_A,Psi_i_0,Psi_i_1,Psi_i_t,Psi_i_0d,Psi_i_1d,Psi_e_A,Psi_e_0,Psi_e_1,Psi_e_0d,BAC,LOC,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,SRW02,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,TWC,TPC,piID,PCR,PCD,CID,BID,X0,X1,X2,X3,X4,X5,X0A,X1A,X2A,X3A,X4A,X5A,X0v,X1v,X2v,X3v,X4v,X5v,X0Av,X1Av,X2Av,X3Av,X4Av,X5Av,X0sol,X1sol,X2sol,X3sol,X4sol,X5sol,XMOD,RDCHI,smiles,density_Kg/m3
254.33,9.083,20.052,28.142,21.159,30.787,0.716,1.005,0.756,1.1,0.131,28,18,1,30,20,17,28.5,2,0.067,17,10,14,2,1,1,1,4,35.7,50.0,7.1,3.6,0,14,3,3,17,17,0,0.944,0.0,1.0,3,1.0,1,2,0,1,0.85,46.023,113.367,0.0,94,272,270.3,125.835,400.87,290.336,109,287,281.703,137.987,443.61,304.806,8.667,5.017,3.972,1.547,14,27,1.581,13.811,2.077,2.154,0.269,38.0,5,0.947,24,76.564,4.894,5.247,0.833,151,8.389,1.389,12.333,53,338,50,2.558,2903,5118,3013,8976,18.181,329,4482,11.209,4.767,2.379,2.969,0.573,0.329,0.174,0.096,1.64,3.159,11.106,18.871,40.167,2.231,12.538,10.158,0.001,0.0,0.0,7.731,6.584,2.766,0.0,2,0.463,3.045,4.554,5.389,6.244,7.098,7.959,8.819,9.684,10.548,11.415,3.714,5.004,2.398,6.491,4.595,8.057,6.605,9.663,3.045,3.332,3.584,3.807,3.989,4.007,4.043,4.078,4.143,4.043,3.384,3.994,4.594,5.177,5.663,5.915,6.306,6.673,7.059,7.293,11.961,6.417,9.502,1.481,3.085,3.642,2.96,12.372,8.826,7.751,6.557,5.272,4.149,0.687,0.441,0.287,0.187,0.12,0.078,10.263,6.311,4.831,3.654,2.568,1.663,0.57,0.316,0.179,0.104,0.058,0.031,12.726,9.235,8.393,7.398,6.13,4.819,58.527,3.173,Oc1ccc(cn1)c1ncc(s1)c1ccccc1,1278.21
355.47,7.406,31.52,47.585,33.324,53.441,0.657,0.991,0.694,1.113,0.088,48,27,0,52,31,22,42.0,3,0.058,22,21,23,3,1,0,0,4,43.8,47.9,6.3,2.1,3,20,5,6,29,27,1,1.0,0.074,1.074,4,0.8,1,4,1,3,0.71,65.428,271.601,105.566,148,330,348.734,155.874,495.19,346.992,178,367,376.398,186.318,572.47,388.16,12.167,8.333,5.917,2.785,23,43,2.0,21.959,2.219,2.255,0.213,56.5,8,0.892,44,132.134,5.98,0.0,0.857,273,10.111,1.457,21.103,98,1020,93,2.724,8416,12715,9244,20763,25.589,618,37309,16.423,7.103,3.093,4.32,0.572,0.35,0.208,0.112,1.249,2.069,12.615,28.534,53.0,1.963,19.545,16.565,0.0,-0.0,-0.0,7.463,9.95,4.271,-0.0,0,0.0,3.466,5.004,5.878,6.765,7.654,8.548,9.442,10.338,11.234,12.132,4.143,5.46,2.398,6.993,4.595,8.622,6.605,10.3,3.466,3.784,4.127,4.443,4.673,4.718,4.89,5.03,5.147,5.187,3.761,4.385,5.057,5.711,6.264,6.605,7.103,7.569,8.011,8.295,12.656,8.018,12.565,1.567,4.547,4.06,3.341,18.054,13.399,11.647,10.477,9.368,7.729,0.669,0.432,0.271,0.172,0.112,0.073,14.905,9.222,6.793,5.139,3.8,2.634,0.552,0.297,0.158,0.084,0.045,0.025,18.054,13.399,11.647,10.477,9.368,7.729,82.802,3.952,N1CNC(NC1)c1cocc1c1cccc(c1)c1cccc2c1cccc2,1193.26
311.41,10.38,22.734,30.436,24.051,32.79,0.758,1.015,0.802,1.093,0.114,30,21,0,33,24,21,34.5,3,0.091,21,9,15,3,1,2,2,6,30.0,50.0,10.0,3.3,0,15,4,4,21,21,0,1.0,0.0,1.0,4,1.0,3,1,0,0,0.875,157.067,65.252,0.0,114,360,348.392,167.493,529.68,380.912,136,377,367.206,188.249,587.76,401.592,9.5,5.6,4.611,1.658,18,33,1.732,16.989,2.211,2.246,0.243,44.5,6,1.0,28,94.205,5.203,0.0,0.833,181,8.619,1.388,15.356,65,535,62,2.553,4377,7880,4725,14785,20.717,407,10159,12.839,5.49,2.422,3.356,0.572,0.345,0.199,0.092,0.874,1.958,12.049,20.259,44.167,2.103,14.755,12.147,0.001,-0.0,0.0,7.603,7.686,3.271,-0.0,0,0.0,3.219,4.745,5.609,6.488,7.368,8.254,9.141,10.03,10.92,11.811,3.892,5.198,3.434,6.691,5.638,8.269,7.609,9.895,3.219,3.526,3.85,4.143,4.22,4.344,4.454,4.533,4.564,4.564,3.57,4.193,4.847,5.481,5.809,6.236,6.667,7.059,7.403,7.699,12.339,7.029,10.833,1.541,3.804,3.804,3.104,14.071,10.416,9.034,8.066,7.049,4.833,0.67,0.434,0.274,0.175,0.114,0.072,12.396,8.002,6.064,4.941,3.881,2.326,0.59,0.333,0.184,0.107,0.063,0.035,14.778,11.324,10.142,9.485,8.7,6.182,73.894,3.489,c1cnc(cn1)c1csc(c1)c1scnc1c1ccco1,1345.26
305.38,9.254,24.073,33.244,25.165,36.285,0.729,1.007,0.763,1.1,0.108,33,22,0,36,25,22,36.0,3,0.083,22,11,17,3,1,1,1,5,33.3,51.5,9.1,3.0,0,17,4,4,22,22,0,1.0,0.0,1.0,4,1.0,2,2,0,0,0.88,115.243,143.892,0.0,118,342,347.531,148.321,504.48,361.95,139,362,363.454,167.915,559.16,385.505,10.0,6.1,4.833,1.849,18,34,1.732,17.682,2.2,2.234,0.238,46.5,6,0.915,30,101.904,5.825,0.0,0.857,220,10.0,1.636,19.074,77,612,68,2.732,5273,9087,5707,16485,21.917,492,12153,13.201,5.722,2.677,3.433,0.571,0.336,0.187,0.096,0.861,2.178,11.878,21.669,46.333,2.106,15.431,12.604,0.0,0.0,-0.0,7.606,8.047,3.401,0.0,0,0.0,3.258,4.779,5.631,6.497,7.365,8.237,9.111,9.988,10.865,11.744,3.932,5.231,3.045,6.723,5.283,8.293,7.298,9.903,3.258,3.555,3.85,4.111,4.263,4.344,4.454,4.554,4.663,4.691,3.611,4.227,4.862,5.474,5.91,6.249,6.698,7.116,7.533,7.863,12.281,7.156,11.108,1.552,3.952,3.85,3.147,14.778,10.899,9.463,8.327,7.029,5.294,0.672,0.436,0.278,0.181,0.117,0.076,12.325,7.622,5.643,4.268,3.085,1.885,0.56,0.305,0.166,0.093,0.051,0.027,15.131,11.353,10.013,9.031,7.822,5.904,72.297,3.64,c1ccc(cn1)c1scc(c1)c1occ(c1)c1cnccn1,1292.75
313.39,11.192,21.723,28.873,22.54,30.956,0.776,1.031,0.805,1.106,0.114,28,21,0,31,24,21,34.5,3,0.097,21,7,13,5,1,2,2,8,25.0,46.4,17.9,3.6,0,13,4,4,21,21,0,1.0,0.0,1.0,4,1.0,3,1,0,0,0.875,168.26,61.304,0.0,114,392,387.682,171.383,574.78,416.462,136,406,401.759,188.289,633.17,435.209,9.5,5.333,4.611,1.507,18,33,1.732,16.989,2.211,2.246,0.243,45.5,6,0.966,28,94.63,5.351,0.0,0.833,183,8.714,1.469,16.018,67,533,58,2.57,4485,8571,4869,17155,20.833,413,9454,12.719,5.413,2.38,3.279,0.573,0.348,0.199,0.086,0.948,1.612,15.272,21.104,46.167,2.198,14.496,11.791,0.0,-0.0,0.0,7.698,7.658,3.262,-0.0,0,0.0,3.219,4.745,5.609,6.485,7.362,8.242,9.124,10.007,10.89,11.774,3.892,5.198,3.434,6.691,5.587,8.271,7.506,9.901,3.219,3.526,3.85,4.127,4.174,4.304,4.419,4.511,4.575,4.554,3.57,4.193,4.847,5.471,5.779,6.219,6.667,7.072,7.451,7.737,12.307,6.98,10.661,1.527,3.681,3.803,3.104,14.071,10.416,9.023,8.119,7.047,4.633,0.67,0.434,0.273,0.176,0.116,0.072,12.135,7.726,5.761,4.388,3.16,1.671,0.578,0.322,0.175,0.095,0.052,0.026,14.778,11.324,10.163,9.489,8.495,5.541,74.894,3.507,c1sc(c(n1)c1cocc1)c1cnc(cn1)c1nncs1,1409.4
408.64,7.858,33.728,51.396,36.932,57.985,0.649,0.988,0.71,1.115,0.085,52,28,0,56,32,17,40.5,3,0.054,17,24,22,4,0,2,2,6,46.2,42.3,7.7,0.0,7,15,5,6,30,28,1,1.0,0.071,1.071,4,0.8,0,5,1,2,0.531,0.0,362.374,108.582,152,364,341.677,199.968,532.94,380.942,182,374,366.269,228.645,589.63,396.89,12.667,9.067,6.167,3.05,23,44,2.0,22.652,2.211,2.246,0.21,58.0,8,1.119,47,138.706,6.157,0.0,1.0,298,10.643,1.643,25.337,102,1196,106,2.88,9232,14080,10092,23142,26.431,670,32515,18.469,8.438,3.833,5.565,0.57,0.344,0.203,0.116,0.776,1.602,11.651,31.225,52.0,1.857,20.803,17.86,0.0,0.0,0.0,7.357,10.374,4.428,0.0,0,0.0,3.497,5.03,5.9,6.783,7.671,8.565,9.46,10.359,11.258,12.16,4.174,5.485,0.0,7.022,0.0,8.657,0.0,10.344,3.497,3.807,4.143,4.454,4.745,4.812,5.03,5.17,5.303,5.38,3.726,4.304,4.952,5.597,6.224,6.581,7.095,7.535,7.958,8.219,12.681,7.968,11.328,1.422,3.36,4.095,3.375,18.761,13.899,12.0,10.741,9.487,8.216,0.67,0.434,0.273,0.173,0.112,0.072,17.36,11.932,9.612,8.167,6.677,5.333,0.62,0.373,0.218,0.132,0.079,0.047,19.468,14.853,13.081,12.073,10.854,9.549,95.01,4.026,C1NCN(CN1)c1ccc(c2c1cccc2)c1cncc(c1)C1CSCCS1,1195.78
366.59,8.941,26.851,41.142,29.546,46.241,0.655,1.003,0.721,1.128,0.103,41,23,0,44,26,11,31.5,3,0.068,11,18,14,6,0,3,3,9,43.9,34.1,14.6,0.0,7,7,4,4,23,23,0,1.0,0.0,1.0,4,1.0,1,3,0,0,0.423,55.245,216.795,0.0,122,360,327.827,197.804,517.02,378.583,144,348,335.976,215.85,546.19,370.93,10.5,6.967,5.111,2.284,18,35,1.732,18.375,2.19,2.223,0.233,49.0,6,1.225,34,105.531,5.152,0.0,0.833,193,8.391,1.331,17.372,68,746,72,2.512,5237,8950,5605,15955,22.194,429,8941,15.94,7.553,3.601,5.234,0.565,0.336,0.194,0.104,1.3,1.299,13.413,26.878,44.833,1.949,16.869,14.335,0.001,-0.0,0.0,7.449,8.508,3.617,-0.0,0,0.0,3.296,4.812,5.666,6.535,7.409,8.289,9.172,10.057,10.944,11.833,3.97,5.263,2.398,6.767,4.443,8.366,6.293,10.015,3.296,3.584,3.892,4.174,4.394,4.477,4.663,4.745,4.779,4.762,3.481,3.946,4.432,4.907,5.197,5.307,5.651,5.93,6.146,6.304,12.363,7.015,8.438,1.203,1.423,3.893,3.19,15.485,11.416,9.742,8.573,7.372,5.842,0.673,0.439,0.278,0.179,0.115,0.073,14.91,10.615,8.713,7.542,6.226,4.925,0.648,0.408,0.249,0.157,0.097,0.062,16.546,12.824,11.406,10.571,9.401,7.567,85.431,3.599,C1CSC(CS1)C1NCN(C(N1)c1nncs1)c1cccnc1,1331.61
369.53,9.013,30.083,40.44,32.631,44.245,0.734,0.986,0.796,1.079,0.092,41,26,1,45,30,27,43.5,2,0.044,27,15,23,1,0,2,2,3,36.6,56.1,2.4,0.0,0,23,5,7,29,25,2,0.962,0.16,1.16,3,0.6,1,4,2,4,0.9,49.601,218.353,185.909,146,356,330.603,183.038,534.91,378.016,177,398,382.989,205.501,618.74,421.474,12.0,7.483,5.583,2.406,24,43,2.121,20.978,2.167,2.241,0.218,52.5,9,0.976,44,122.883,5.129,6.466,1.0,207,7.962,1.05,18.391,77,986,74,2.377,6875,11179,7491,19402,24.221,467,30739,15.749,6.352,2.775,3.848,0.583,0.35,0.205,0.118,0.69,1.335,9.049,26.672,51.056,1.964,18.744,16.063,0.0,0.0,0.0,7.464,9.556,4.134,0.0,2,0.362,3.434,4.99,5.872,6.774,7.676,8.587,9.497,10.411,11.325,12.241,4.111,5.451,2.398,7.002,4.443,8.655,6.293,10.362,3.434,3.784,4.127,4.466,4.771,4.92,5.118,5.288,5.416,5.398,3.795,4.503,5.213,5.912,6.563,7.025,7.581,8.119,8.621,8.926,12.753,7.935,13.407,1.69,5.472,4.023,3.306,17.51,12.793,11.585,10.294,9.105,7.802,0.673,0.426,0.269,0.169,0.106,0.067,15.597,9.759,7.724,5.824,4.368,3.148,0.6,0.325,0.18,0.095,0.051,0.027,18.363,13.536,12.577,11.222,9.987,8.487,84.685,3.746,Sc1ccc2c(c1)c(ccc2)c1cc2ccccc2cc1c1scnc1,1215.3
366.65,10.476,25.623,34.567,29.568,37.506,0.732,0.988,0.845,1.072,0.114,35,21,0,38,24,15,31.5,3,0.079,15,14,16,0,0,5,5,5,40.0,45.7,0.0,0.0,4,12,4,4,21,21,0,1.0,0.0,1.0,4,1.0,3,1,0,0,0.625,157.067,65.252,0.0,114,344,258.302,218.731,494.73,361.185,136,334,285.943,232.894,524.99,355.522,9.5,6.25,4.611,2.021,18,33,1.732,16.989,2.211,2.246,0.243,42.0,6,1.463,28,94.205,5.203,0.0,0.833,181,8.619,1.388,15.356,65,535,62,2.553,4377,7497,4725,13476,20.717,407,10159,14.766,6.753,3.133,4.748,0.572,0.345,0.199,0.092,0.633,0.424,5.016,21.307,37.333,1.778,15.831,13.813,0.003,-0.0,0.0,7.278,7.796,3.336,-0.0,0,0.0,3.219,4.745,5.609,6.488,7.368,8.254,9.141,10.03,10.92,11.811,3.892,5.198,3.434,6.691,5.638,8.269,7.609,9.895,3.219,3.526,3.85,4.143,4.22,4.344,4.454,4.533,4.564,4.564,3.481,4.056,4.679,5.293,5.526,6.014,6.384,6.721,6.962,7.13,12.339,7.029,9.793,1.393,2.764,3.804,3.104,14.071,10.416,9.034,8.066,7.049,4.833,0.67,0.434,0.274,0.175,0.114,0.072,15.364,11.704,9.943,9.149,8.118,6.002,0.732,0.488,0.301,0.199,0.131,0.09,15.838,12.778,11.715,11.347,10.733,7.956,86.119,3.489,C1CSC(CS1)c1scc(c1)c1cscc1c1cccs1,1342.69
301.55,8.15,22.84,36.603,26.051,41.576,0.617,0.989,0.704,1.124,0.131,37,18,1,39,20,5,22.5,2,0.051,5,19,12,3,0,3,3,6,51.4,32.4,8.1,0.0,8,4,3,3,17,17,0,0.944,0.0,1.0,3,1.0,1,2,0,0,0.25,45.24,103.489,0.0,94,252,207.58,165.843,358.85,263.151,110,236,211.772,178.484,374.44,250.423,8.667,6.5,4.0,2.118,14,27,1.581,13.811,2.077,2.154,0.269,37.5,5,1.4,25,74.757,4.287,4.884,0.8,125,6.944,0.957,10.753,45,358,42,2.213,2622,4157,2693,6552,17.74,271,4164,13.401,6.244,3.133,4.649,0.566,0.33,0.196,0.114,1.015,0.997,8.07,19.27,32.167,1.787,13.666,11.712,0.006,0.0,0.0,7.287,6.706,2.806,0.0,2,0.463,3.045,4.554,5.398,6.271,7.141,8.025,8.905,9.792,10.677,11.566,3.714,5.004,2.398,6.5,4.727,8.085,6.823,9.718,3.045,3.332,3.611,3.912,4.111,4.06,4.111,4.111,4.043,3.807,3.157,3.618,4.109,4.635,4.884,4.998,5.107,5.19,5.203,5.075,12.097,6.384,7.403,1.16,1.02,3.642,2.962,12.372,8.843,7.7,6.41,5.584,4.603,0.687,0.442,0.285,0.178,0.114,0.077,12.942,9.334,8.304,7.301,6.517,5.59,0.719,0.467,0.308,0.203,0.133,0.093,13.433,10.206,9.484,8.507,7.863,6.894,68.092,3.088,Cc1cc(c(s1)C1CSCCS1)C1NCNCN1,1298.53
325.41,11.221,22.524,29.865,23.335,32.328,0.777,1.03,0.805,1.115,0.108,29,22,0,32,25,22,36.0,3,0.094,22,7,13,7,0,2,2,9,24.1,44.8,24.1,0.0,0,13,4,4,22,22,0,1.0,0.0,1.0,4,1.0,2,2,0,0,0.88,111.096,137.28,0.0,118,406,397.237,178.953,597.74,431.233,140,426,419.225,200.347,664.29,454.714,10.0,5.567,4.861,1.576,18,34,1.732,17.682,2.2,2.234,0.238,47.5,6,0.95,31,99.074,4.937,0.0,1.0,172,7.818,1.14,15.975,64,622,63,2.379,4628,8788,4951,17179,21.299,383,8050,13.322,5.8,2.602,3.512,0.567,0.336,0.196,0.105,0.973,1.659,17.019,22.615,48.667,2.212,15.116,12.161,0.0,0.0,-0.0,7.712,8.017,3.394,0.0,0,0.0,3.258,4.779,5.638,6.515,7.397,8.287,9.18,10.077,10.975,11.876,3.932,5.231,3.045,6.73,5.283,8.317,7.31,9.952,3.258,3.555,3.871,4.174,4.369,4.5,4.654,4.745,4.779,4.71,3.611,4.227,4.873,5.511,5.981,6.369,6.865,7.301,7.691,7.98,12.398,6.947,10.122,1.457,3.175,3.85,3.148,14.778,10.916,9.4,8.277,7.167,5.51,0.672,0.437,0.276,0.176,0.112,0.071,12.621,7.914,5.954,4.692,3.528,2.299,0.574,0.317,0.175,0.1,0.055,0.029,15.485,11.778,10.599,9.84,8.862,6.897,77.389,3.521,c1cnc(cn1)c1nc(c(s1)c1nncs1)c1cnccn1,1403.86
353.46,8.621,29.611,40.691,31.438,44.534,0.722,0.992,0.767,1.086,0.092,41,26,0,45,30,27,43.5,3,0.067,27,15,23,1,1,1,1,3,36.6,56.1,2.4,2.4,0,23,5,6,28,26,1,1.0,0.077,1.077,4,0.8,2,3,1,2,0.9,130.99,219.358,114.807,144,360,358.241,171.213,539.62,380.146,172,400,396.876,197.529,619.31,423.987,11.667,7.533,5.611,2.411,23,42,2.0,21.266,2.229,2.266,0.217,53.5,8,0.932,39,128.298,6.654,0.0,0.875,299,11.5,1.885,24.639,105,956,96,2.969,8536,13559,9480,23420,25.377,682,35035,15.39,6.453,2.957,3.82,0.58,0.345,0.191,0.1,0.778,2.357,9.862,26.2,51.667,1.987,18.654,15.771,0.0,0.0,0.0,7.487,9.554,4.111,0.0,0,0.0,3.434,4.977,5.844,6.723,7.602,8.486,9.371,10.257,11.143,12.031,4.111,5.434,3.045,6.952,5.283,8.553,7.298,10.196,3.434,3.761,4.078,4.357,4.564,4.673,4.812,4.963,5.124,5.159,3.795,4.46,5.134,5.777,6.303,6.701,7.185,7.667,8.151,8.448,12.562,7.972,13.177,1.653,5.205,4.023,3.304,17.347,12.865,11.442,10.258,8.761,6.925,0.667,0.429,0.272,0.177,0.114,0.073,14.74,9.317,7.114,5.492,4.023,2.622,0.567,0.311,0.169,0.095,0.052,0.028,17.7,13.319,11.993,10.962,9.554,7.535,83.141,4.021,c1ccc(cn1)c1scc(c1)c1occ(c1)c1ccc2c(c1)cccc2,1238.09
336.49,10.197,23.668,33.505,25.671,36.251,0.717,1.015,0.778,1.099,0.114,33,21,0,36,24,15,31.5,3,0.083,15,12,14,2,2,3,3,7,36.4,42.4,6.1,6.1,4,10,4,4,21,21,0,1.0,0.0,1.0,4,1.0,3,1,0,0,0.625,158.176,61.304,0.0,116,376,355.343,190.089,547.42,397.74,142,380,365.46,218.758,597.56,404.549,9.583,5.983,4.639,1.889,19,34,2.236,16.871,2.191,2.233,0.243,45.0,6,1.175,32,91.127,4.333,0.0,1.0,137,6.524,0.975,12.177,52,548,50,2.136,3771,6821,4005,12584,20.009,305,5863,13.915,5.82,2.372,3.857,0.572,0.361,0.221,0.104,1.526,2.245,15.032,25.814,42.917,2.044,15.124,12.879,0.001,-0.0,0.0,7.544,7.757,3.362,-0.0,0,0.0,3.219,4.762,5.652,6.564,7.479,8.403,9.326,10.254,11.18,12.109,3.892,5.22,3.434,6.763,5.587,8.416,7.526,10.136,3.219,3.555,3.932,4.263,4.369,4.5,4.543,4.511,4.394,4.174,3.481,4.056,4.683,5.288,5.47,5.921,6.232,6.479,6.652,6.714,12.612,6.724,9.004,1.339,2.28,3.802,3.106,14.123,10.401,9.021,8.266,7.445,5.14,0.673,0.433,0.265,0.165,0.106,0.066,13.471,9.397,7.672,6.966,6.13,4.873,0.641,0.392,0.226,0.139,0.088,0.062,15.184,11.827,10.596,10.28,9.863,7.586,79.396,3.307,C1CSC(CS1)(c1ccco1)c1nsnc1c1ccco1,1359.67
263.36,8.495,20.116,31.447,21.176,35.282,0.649,1.014,0.683,1.138,0.131,31,18,1,33,20,11,25.5,2,0.061,11,13,11,5,1,1,1,7,41.9,35.5,16.1,3.2,3,8,3,3,17,17,0,0.944,0.0,1.0,3,1.0,1,2,0,0,0.55,49.933,113.842,0.0,94,278,284.611,132.524,403.65,295.796,109,279,278.984,140.974,434.71,297.481,8.667,5.217,3.972,1.606,14,27,1.581,13.811,2.077,2.154,0.269,39.5,5,0.961,24,76.84,4.997,5.215,0.833,152,8.444,1.506,12.79,57,286,44,2.503,2957,5288,3085,9533,18.256,333,4252,11.834,5.178,2.633,3.404,0.573,0.331,0.178,0.092,1.332,3.346,14.86,19.75,40.167,2.231,12.632,10.277,0.001,0.0,0.0,7.731,6.609,2.782,0.0,2,0.463,3.045,4.554,5.389,6.244,7.094,7.953,8.809,9.669,10.527,11.388,3.714,5.004,2.398,6.491,4.595,8.057,6.555,9.665,3.045,3.332,3.584,3.807,3.951,3.932,4.043,4.078,4.143,4.078,3.277,3.801,4.299,4.781,5.036,4.948,5.171,5.364,5.678,5.973,11.938,6.384,8.176,1.281,1.793,3.642,2.96,12.372,8.826,7.751,6.535,5.373,4.109,0.687,0.441,0.287,0.187,0.122,0.081,10.392,6.408,4.98,3.689,2.588,1.558,0.577,0.32,0.184,0.105,0.059,0.031,12.726,9.235,8.48,7.258,6.081,4.595,60.056,3.183,Oc1ccc(s1)N1CNC(NC1)c1cnccn1,1355.15
225.26,8.045,19.085,28.174,19.722,30.993,0.682,1.006,0.704,1.107,0.14,28,17,1,30,19,16,27.0,2,0.067,16,11,14,1,2,0,0,3,39.3,50.0,3.6,7.1,1,13,3,3,16,16,0,0.941,0.0,1.0,3,1.0,2,1,0,0,0.842,86.806,52.931,0.0,90,250,277.116,98.807,369.41,264.611,105,266,281.192,114.528,411.07,283.33,8.167,5.45,3.722,1.603,14,26,1.581,13.118,2.082,2.163,0.276,36.5,5,0.85,21,70.138,4.529,4.864,0.8,122,7.176,1.246,10.768,46,290,36,2.307,2436,4073,2527,6704,17.119,267,3648,10.209,4.13,1.982,2.481,0.576,0.333,0.183,0.086,0.917,2.007,10.257,16.129,36.333,2.137,11.883,9.521,0.002,-0.0,-0.0,7.637,6.22,2.594,-0.0,2,0.481,2.996,4.511,5.352,6.217,7.074,7.943,8.807,9.679,10.546,11.418,3.664,4.963,3.045,6.441,5.209,8.001,7.154,9.604,2.996,3.296,3.555,3.807,3.871,3.951,3.989,4.025,3.989,3.871,3.332,3.951,4.559,5.16,5.49,5.859,6.229,6.593,6.888,7.088,11.96,6.275,9.104,1.451,2.829,3.584,2.908,11.665,8.326,7.41,6.224,5.247,3.539,0.686,0.438,0.285,0.183,0.119,0.075,9.383,5.382,3.895,2.573,1.714,0.962,0.552,0.283,0.15,0.076,0.039,0.02,11.665,8.326,7.41,6.224,5.247,3.539,52.23,3.064,Cc1ccnc(c1)c1occ(c1)c1ccco1,1177.09
330.48,9.18,24.61,36.298,26.375,40.491,0.684,1.008,0.733,1.125,0.108,36,22,0,39,25,16,33.0,3,0.077,16,14,14,6,0,2,2,8,38.9,38.9,16.7,0.0,3,11,4,4,22,22,0,1.0,0.0,1.0,4,1.0,2,2,0,0,0.64,102.396,130.202,0.0,118,346,330.967,172.133,506.97,366.315,141,357,350.018,187.729,558.93,382.003,10.0,6.217,4.889,1.932,18,34,1.732,17.682,2.2,2.234,0.238,47.0,6,1.043,32,97.828,4.598,0.0,0.8,157,7.136,0.979,13.636,57,660,62,2.215,4365,7670,4651,13906,21.0,349,7709,14.182,6.363,2.794,4.102,0.565,0.343,0.209,0.108,1.326,1.273,12.4,22.785,44.833,2.038,15.71,13.077,0.001,0.0,-0.0,7.538,8.088,3.438,0.0,0,0.0,3.258,4.779,5.645,6.529,7.419,8.315,9.213,10.114,11.016,11.919,3.932,5.231,3.045,6.737,5.13,8.345,6.986,10.015,3.258,3.555,3.892,4.22,4.394,4.5,4.635,4.673,4.635,4.533,3.526,4.06,4.61,5.149,5.377,5.593,5.961,6.271,6.499,6.657,12.439,6.908,8.81,1.275,1.903,3.849,3.149,14.778,10.933,9.323,8.269,7.381,5.507,0.672,0.437,0.274,0.172,0.11,0.069,13.219,8.688,6.453,4.98,3.918,2.461,0.601,0.348,0.19,0.104,0.058,0.031,15.485,11.887,10.404,9.434,8.657,6.293,78.0,3.443,C1NC(c2cccnc2)N(C(N1)c1cscc1)c1nncs1,1344.47
339.51,8.488,27.325,39.651,29.847,43.869,0.683,0.991,0.746,1.097,0.103,40,23,1,43,26,17,34.5,2,0.047,17,17,19,1,1,2,2,4,42.5,47.5,2.5,2.5,4,15,4,5,24,22,1,0.957,0.091,1.091,3,0.75,0,4,1,2,0.654,0.0,218.083,89.749,124,318,295.516,173.499,462.85,334.662,148,321,309.166,194.374,504.61,338.438,10.833,6.983,5.056,2.322,19,36,1.871,18.087,2.123,2.196,0.235,47.5,7,1.127,38,104.335,4.852,6.141,1.0,181,7.87,1.115,16.17,63,743,78,2.426,4946,8111,5236,13806,21.899,400,13137,15.071,6.561,2.989,4.299,0.574,0.341,0.198,0.121,1.574,3.762,12.871,29.925,46.667,2.029,16.772,14.418,0.001,-0.0,0.0,7.529,8.515,3.671,-0.0,2,0.393,3.296,4.828,5.694,6.581,7.47,8.369,9.269,10.173,11.077,11.984,3.97,5.283,0.0,6.821,0.0,8.461,0.0,10.154,3.296,3.611,3.932,4.248,4.564,4.625,4.787,4.913,4.977,4.883,3.57,4.174,4.822,5.478,6.124,6.452,6.94,7.372,7.744,7.855,12.502,7.274,10.751,1.478,3.477,3.894,3.19,15.648,11.326,9.945,8.688,7.5,6.695,0.68,0.436,0.276,0.174,0.109,0.07,14.186,9.768,8.022,6.94,5.617,4.736,0.617,0.376,0.223,0.139,0.081,0.05,16.355,12.235,11.133,10.175,8.888,8.2,78.073,3.493,OC1SCC(SC1)c1ccc2c(c1c1ccccn1)cccc2,1221.2
